 3.93D-72 2.05D-71 3.03D-70 2.01D-68 2.67D-66 1.56D-63 2.59D-60 1.03D-56 2.21D-52 5.19D-48 1.20D-42 1.99D-37 3.68D-31 7.39D-25 5.80D-18 4.36D-10 1.61D-11 7.50D-11 7.45D-11 1.96D-12 1.60D-13
 7.39D-81 3.48D-80 7.06D-79 3.35D-77 6.59D-75 2.96D-72 4.74D-69 2.60D-65 2.82D-61 1.88D-56 1.26D-51 8.88D-46 4.24D-40 2.46D-33 1.44D-26 3.62D-19 7.86D-11 1.41D-10 6.68D-11 8.04D-12 9.59D-14
 2.31D-88 1.22D-87 2.22D-86 1.55D-84 2.17D-82 1.32D-79 1.84D-76 8.50D-73 1.51D-68 4.50D-64 9.49D-59 1.71D-53 3.77D-47 4.66D-41 8.75D-34 1.25D-26 1.05D-18 9.18D-10 1.42D-10 7.86D-12 5.38D-13
 2.14D-97 1.25D-96 2.67D-95 1.46D-93 3.11D-91 1.36D-88 2.37D-85 1.09D-81 1.40D-77 7.87D-73 6.61D-68 4.23D-62 2.19D-56 1.47D-49 5.13D-43 3.07D-35 1.23D-27 3.50D-19 8.63D-10 1.86D-11 3.83D-13
 9.98-108 5.22-107 9.74-106 6.63-104 1.08-101 6.40D-99 9.33D-96 4.42D-92 6.78D-88 2.43D-83 4.17D-78 1.03D-72 1.92D-66 3.06D-60 5.99D-53 6.64D-46 1.21D-37 1.59D-29 1.52D-20 9.23D-11 1.48D-12
 7.57-119 3.82-118 7.94-117 4.41-115 9.34-113 4.46-110 7.82-107 3.57-103 4.80D-99 2.37D-94 2.33D-89 1.28D-83 8.57D-78 5.14D-71 2.17D-64 1.48D-56 3.94D-49 2.97D-40 8.58D-32 4.05D-22 8.89D-12



       10.
  ( 1, 0)  ( 1, 1)  ( 1, 2)  ( 1, 3)  ( 1, 4)  ( 1, 5)  ( 1, 6)  ( 1, 7)  ( 1, 8)  ( 1, 9)  ( 1,10)  ( 1,11)  ( 1,12)  ( 1,13)  ( 1,14)  ( 1,15)  ( 1,16)  ( 1,17)  ( 1,18)  ( 1,19)  ( 1,20)
 5.28D-10 3.88D-11 5.96D-11 1.05D-11 8.31D-12 1.54D-12 1.07D-12 1.85D-13 1.64D-13 4.51D-14 3.33D-14 1.34D-14 5.95D-15 1.95D-15 1.20D-15 7.12D-16 1.72D-16 1.50D-16 6.26D-17 1.63D-17 3.08D-18
 6.69D-11 8.19D-10 7.30D-11 8.42D-11 1.59D-11 1.24D-11 2.55D-12 1.74D-12 4.18D-13 3.20D-13 9.47D-14 6.96D-14 2.03D-14 9.57D-15 4.80D-15 3.66D-15 8.02D-16 7.82D-16 3.56D-16 8.42D-17 1.54D-17
 5.67D-11 4.02D-11 7.81D-10 8.01D-11 8.62D-11 1.88D-11 1.34D-11 3.46D-12 2.36D-12 6.54D-13 4.29D-13 1.39D-13 7.32D-14 2.21D-14 1.70D-14 9.87D-15 2.95D-15 2.54D-15 1.38D-15 2.85D-16 5.84D-17
 2.66D-12 1.24D-11 2.13D-11 7.72D-10 8.27D-11 8.96D-11 1.97D-11 1.46D-11 4.93D-12 2.78D-12 9.53D-13 5.45D-13 1.53D-13 7.34D-14 3.63D-14 3.29D-14 7.09D-15 8.84D-15 3.81D-15 9.81D-16 1.65D-16
 2.96D-13 3.29D-13 3.23D-12 1.16D-11 7.28D-10 8.71D-11 9.04D-11 2.20D-11 1.69D-11 6.53D-12 3.08D-12 1.36D-12 4.89D-13 1.65D-13 1.11D-13 6.79D-14 2.14D-14 1.94D-14 1.24D-14 2.46D-15 5.36D-16
 4.21D-15 1.96D-14 5.43D-14 9.70D-13 6.70D-12 7.28D-10 7.78D-11 9.45D-11 2.71D-11 1.78D-11 8.19D-12 3.41D-12 1.35D-12 4.38D-13 2.65D-13 1.91D-13 4.65D-14 5.62D-14 2.63D-14 7.03D-15 1.24D-15
 1.25D-16 1.74D-16 1.65D-15 9.14D-15 2.98D-13 3.33D-12 7.03D-10 6.89D-11 1.03D-10 3.20D-11 1.79D-11 1.02D-11 2.76D-12 1.34D-12 6.07D-13 4.91D-13 1.15D-13 1.23D-13 7.08D-14 1.59D-14 3.36D-15
 5.20D-19 2.84D-18 1.03D-17 1.62D-16 1.74D-15 9.72D-14 1.66D-12 6.77D-10 7.03D-11 1.02D-10 3.64D-11 1.79D-11 8.97D-12 2.26D-12 1.97D-12 9.72D-13 3.16D-13 2.82D-13 1.63D-13 3.76D-14 7.68D-15
 6.27D-21 9.28D-21 9.50D-20 7.44D-19 1.82D-17 3.79D-16 3.37D-14 9.55D-13 7.01D-10 7.25D-11 9.75D-11 4.10D-11 1.37D-11 8.00D-12 2.87D-12 3.38D-12 5.58D-13 8.13D-13 3.40D-13 9.38D-14 1.68D-14
 1.33D-23 5.47D-23 2.03D-22 3.24D-21 5.41D-20 1.91D-18 8.06D-17 1.07D-14 5.59D-13 6.93D-10 7.41D-11 9.04D-11 3.47D-11 1.04D-11 1.07D-11 4.26D-12 1.97D-12 1.29D-12 1.01D-12 1.79D-13 4.42D-14
 4.32D-26 7.11D-26 5.84D-25 4.88D-24 1.12D-22 3.87D-21 1.97D-19 1.67D-17 3.30D-15 3.25D-13 6.93D-10 7.72D-11 6.87D-11 2.93D-11 1.21D-11 1.70D-11 2.30D-12 4.71D-12 1.49D-12 5.32D-13 7.56D-14
 4.36D-29 1.31D-28 4.74D-28 6.99D-27 1.23D-25 4.03D-24 2.81D-22 2.06D-20 3.48D-18 9.93D-16 1.93D-13 6.89D-10 7.02D-11 5.03D-11 3.73D-11 1.64D-11 9.26D-12 4.94D-12 5.43D-12 7.56D-13 2.37D-13
 2.76D-32 5.45D-32 3.57D-31 2.81D-30 6.37D-29 2.29D-27 1.09D-25 1.48D-23 1.66D-21 5.45D-19 2.46D-16 1.00D-13 4.28D-10 5.95D-11 5.66D-11 5.62D-11 8.40D-12 2.04D-11 5.32D-12 2.63D-12 3.00D-13
 7.43D-36 2.11D-35 8.84D-35 1.10D-33 1.76D-32 6.08D-31 4.34D-29 3.05D-27 7.95D-25 1.34D-22 8.60D-20 5.90D-17 4.87D-14 3.67D-10 7.49D-11 7.18D-11 2.99D-11 1.61D-11 2.21D-11 2.61D-12 1.12D-12
 2.14D-39 4.96D-39 3.19D-38 2.56D-37 5.56D-36 1.73D-34 9.24D-33 1.25D-30 1.34D-28 6.50D-26 1.67D-23 2.05D-20 2.18D-17 3.51D-14 4.10D-10 1.13D-10 3.63D-11 6.15D-11 1.61D-11 1.05D-11 9.68D-13
 3.42D-43 1.02D-42 4.99D-42 6.24D-41 9.15D-40 3.34D-38 2.01D-36 1.66D-34 4.25D-32 6.94D-30 6.31D-27 2.43D-24 5.82D-21 9.07D-18 3.04D-14 6.34D-10 6.11D-11 6.32D-11 6.48D-11 7.90D-12 4.47D-12
 1.28D-47 3.45D-47 2.30D-46 2.08D-45 4.46D-44 1.26D-42 7.31D-41 8.32D-39 1.08D-36 4.96D-34 1.32D-31 2.12D-28 1.35D-25 5.84D-22 1.51D-18 9.44D-15 3.34D-10 1.18D-10 5.95D-11 3.21D-11 2.68D-12
 9.89D-52 2.99D-51 1.77D-50 2.30D-49 3.60D-48 1.35D-46 6.93D-45 6.61D-43 1.40D-40 2.90D-38 2.40D-35 1.00D-32 2.90D-29 2.80D-26 2.27D-22 8.68D-19 1.05D-14 7.53D-10 1.25D-10 3.17D-11 1.50D-11
 2.11D-56 6.95D-56 4.88D-55 5.08D-54 1.17D-52 3.24D-51 2.04D-49 1.95D-47 3.00D-45 1.16D-42 3.88D-40 5.65D-37 3.86D-34 1.96D-30 3.03D-27 4.54D-23 2.70D-19 6.37D-15 7.94D-10 7.38D-11 1.07D-11
 1.61D-61 4.84D-61 2.98D-60 3.84D-59 6.85D-58 2.54D-56 1.34D-54 1.32D-52 2.43D-50 6.00D-48 4.07D-45 2.31D-42 5.62D-39 6.82D-36 5.81D-32 1.63D-28 4.29D-24 4.76D-20 2.17D-15 4.10D-10 4.14D-11
 5.18D-67 1.50D-66 1.03D-65 1.09D-64 2.52D-63 7.59D-62 4.82D-60 4.57D-58 7.38D-56 2.51D-53 9.80D-51 1.23D-47 1.09D-44 4.94D-41 9.11D-38 1.56D-33 6.05D-30 3.82D-25 5.33D-21 7.00D-16 2.49D-10



       20.
  ( 1, 0)  ( 1, 1)  ( 1, 2)  ( 1, 3)  ( 1, 4)  ( 1, 5)  ( 1, 6)  ( 1, 7)  ( 1, 8)  ( 1, 9)  ( 1,10)  ( 1,11)  ( 1,12)  ( 1,13)  ( 1,14)  ( 1,15)  ( 1,16)  ( 1,17)  ( 1,18)  ( 1,19)  ( 1,20)
 7.31D-10 3.72D-11 6.42D-11 1.04D-11 8.30D-12 1.72D-12 1.12D-12 2.30D-13 1.74D-13 4.92D-14 3.57D-14 1.40D-14 8.01D-15 3.05D-15 1.71D-15 7.84D-16 2.98D-16 1.57D-16 6.47D-17 2.99D-17 9.22D-18
 8.47D-11 9.64D-10 7.23D-11 8.74D-11 1.65D-11 1.25D-11 3.01D-12 1.86D-12 4.92D-13 3.33D-13 1.05D-13 7.29D-14 2.69D-14 1.49D-14 6.75D-15 3.98D-15 1.37D-15 8.09D-16 3.44D-16 1.54D-16 4.58D-17
 1.40D-10 6.93D-11 9.38D-10 7.67D-11 8.93D-11 1.98D-11 1.38D-11 4.11D-12 2.38D-12 7.41D-13 4.46D-13 1.53D-13 9.67D-14 3.44D-14 2.37D-14 1.07D-14 4.95D-15 2.55D-15 1.29D-15 5.16D-16 1.72D-16
 1.39D-11 5.12D-11 4.68D-11 9.31D-10 7.93D-11 9.31D-11 2.23D-11 1.49D-11 5.49D-12 2.77D-12 1.05D-12 5.60D-13 2.07D-13 1.13D-13 5.08D-14 3.48D-14 1.19D-14 8.60D-15 3.53D-15 1.76D-15 4.83D-16
 4.70D-12 4.10D-12 2.32D-11 3.37D-11 9.03D-10 8.34D-11 9.45D-11 2.55D-11 1.66D-11 7.00D-12 3.13D-12 1.44D-12 6.36D-13 2.56D-13 1.53D-13 7.31D-14 3.54D-14 1.92D-14 1.11D-14 4.39D-15 1.56D-15
 2.99D-13 9.56D-13 1.57D-12 1.21D-11 2.56D-11 9.00D-10 8.21D-11 9.78D-11 3.00D-11 1.75D-11 8.63D-12 3.45D-12 1.79D-12 6.64D-13 3.68D-13 2.01D-13 7.73D-14 5.41D-14 2.40D-14 1.25D-14 3.61D-15
 4.35D-14 5.16D-14 2.47D-13 6.53D-13 6.51D-12 1.85D-11 8.81D-10 8.08D-11 1.03D-10 3.43D-11 1.81D-11 1.04D-11 3.54D-12 2.03D-12 8.28D-13 5.18D-13 1.90D-13 1.21D-13 6.30D-14 2.81D-14 9.74D-15
 1.50D-15 5.32D-15 1.22D-14 7.28D-14 2.93D-13 3.66D-12 1.35D-11 8.70D-10 8.27D-11 1.02D-10 3.82D-11 1.82D-11 1.16D-11 3.38D-12 2.67D-12 1.02D-12 5.16D-13 2.73D-13 1.46D-13 6.64D-14 2.23D-14
 1.41D-16 1.75D-16 8.80D-16 3.32D-15 2.36D-14 1.39D-13 2.13D-12 1.03D-11 8.81D-10 8.46D-11 1.01D-10 4.20D-11 1.75D-11 1.19D-11 3.88D-12 3.49D-12 9.07D-13 7.75D-13 3.02D-13 1.65D-13 4.85D-14
 3.68D-18 1.10D-17 2.55D-17 1.56D-16 9.25D-16 7.54D-15 6.57D-14 1.18D-12 7.85D-12 8.77D-10 8.43D-11 9.46D-11 4.46D-11 1.55D-11 1.43D-11 4.44D-12 3.17D-12 1.24D-12 8.83D-13 3.13D-13 1.27D-13
 1.86D-19 2.40D-19 1.07D-18 4.12D-18 2.88D-17 2.59D-16 2.41D-15 3.07D-14 6.50D-13 5.87D-12 8.84D-10 8.53D-11 8.85D-11 4.30D-11 1.64D-11 1.73D-11 3.71D-12 4.43D-12 1.31D-12 9.29D-13 2.17D-13
 3.84D-21 8.75D-21 1.92D-20 1.15D-19 6.94D-19 5.43D-18 7.28D-17 7.67D-16 1.42D-14 3.45D-13 4.47D-12 8.75D-10 9.33D-11 7.55D-11 4.93D-11 1.73D-11 1.47D-11 4.74D-12 4.67D-12 1.31D-12 6.77D-13
 8.63D-23 1.28D-22 4.78D-22 1.68D-21 1.21D-20 1.11D-19 9.77D-19 1.92D-17 2.33D-16 6.41D-15 1.83D-13 3.68D-12 7.75D-10 8.79D-11 7.72D-11 5.71D-11 1.36D-11 1.93D-11 4.65D-12 4.56D-12 8.55D-13
 9.76D-25 2.10D-24 5.05D-24 2.71D-23 1.45D-22 1.23D-21 1.67D-20 1.67D-19 4.72D-18 6.63D-17 2.64D-15 8.86D-14 2.61D-12 7.45D-10 9.85D-11 7.68D-11 4.70D-11 1.60D-11 1.90D-11 4.52D-12 3.17D-12
 1.23D-26 2.14D-26 7.81D-26 2.75D-25 1.94D-24 1.52D-23 1.53D-22 2.96D-21 3.46D-20 1.38D-18 2.27D-17 1.30D-15 5.15D-14 2.21D-12 7.70D-10 1.15D-10 5.92D-11 5.91D-11 1.44D-11 1.80D-11 2.74D-12
 9.58D-29 2.14D-28 5.96D-28 3.19D-27 1.57D-26 1.41D-25 1.62D-24 1.91D-23 5.28D-22 7.23D-21 4.06D-19 7.72D-18 6.47D-16 2.93D-14 1.94D-12 8.77D-10 9.53D-11 6.62D-11 5.61D-11 1.37D-11 1.26D-11
 4.66D-31 9.40D-31 3.55D-30 1.39D-29 9.79D-29 6.97D-28 7.61D-27 1.24D-25 1.76D-24 6.63D-23 1.11D-21 8.44D-20 1.97D-18 2.30D-16 1.29D-14 1.22D-12 7.24D-10 1.19D-10 5.63D-11 5.49D-11 7.51D-12
 2.39D-33 5.41D-33 1.78D-32 9.81D-32 5.16D-31 4.74D-30 4.70D-29 6.37D-28 1.46D-26 2.52D-25 1.29D-23 2.64D-22 2.72D-20 7.59D-19 1.25D-16 8.25D-15 1.15D-12 9.06D-10 1.10D-10 5.51D-11 4.19D-11
 7.23D-36 1.69D-35 6.60D-35 2.96D-34 2.18D-33 1.54D-32 1.80D-31 2.50D-30 4.19D-29 1.32D-27 2.80D-26 1.91D-24 4.83D-23 6.64D-21 2.24D-19 5.14D-17 4.02D-15 8.10D-13 9.55D-10 1.25D-10 2.98D-11
 1.86D-38 4.20D-38 1.47D-37 8.20D-37 4.82D-36 4.46D-35 4.48D-34 6.35D-33 1.27D-31 2.60D-30 1.11D-28 2.99D-27 2.63D-25 8.77D-24 1.55D-21 6.96D-20 2.18D-17 2.26D-15 6.96D-13 8.64D-10 1.14D-10
 2.42D-41 5.28D-41 2.07D-40 9.52D-40 7.24D-39 5.46D-38 6.55D-37 8.98D-36 1.58D-34 4.45D-33 1.09D-31 6.50D-30 2.08D-28 2.59D-26 9.99D-25 2.70D-22 1.26D-20 7.23D-18 7.00D-16 4.82D-13 7.60D-10



       30.
  ( 1, 0)  ( 1, 1)  ( 1, 2)  ( 1, 3)  ( 1, 4)  ( 1, 5)  ( 1, 6)  ( 1, 7)  ( 1, 8)  ( 1, 9)  ( 1,10)  ( 1,11)  ( 1,12)  ( 1,13)  ( 1,14)  ( 1,15)  ( 1,16)  ( 1,17)  ( 1,18)  ( 1,19)  ( 1,20)
 9.38D-10 3.75D-11 6.48D-11 1.04D-11 8.17D-12 1.87D-12 1.15D-12 2.67D-13 1.87D-13 5.41D-14 3.90D-14 1.51D-14 9.13D-15 3.61D-15 2.00D-15 8.71D-16 3.75D-16 1.80D-16 7.85D-17 3.62D-17 1.35D-17
 9.36D-11 1.15D-09 7.01D-11 8.78D-11 1.69D-11 1.25D-11 3.32D-12 1.94D-12 5.59D-13 3.54D-13 1.16D-13 7.90D-14 3.02D-14 1.78D-14 7.73D-15 4.38D-15 1.68D-15 9.14D-16 3.99D-16 1.85D-16 6.59D-17
 1.86D-10 8.07D-11 1.13D-09 7.46D-11 8.93D-11 2.03D-11 1.38D-11 4.53D-12 2.43D-12 8.30D-13 4.71D-13 1.70D-13 1.07D-13 4.06D-14 2.68D-14 1.15D-14 6.00D-15 2.81D-15 1.46D-15 6.10D-16 2.45D-16
 2.41D-11 8.15D-11 6.00D-11 1.13D-09 7.69D-11 9.23D-11 2.33D-11 1.49D-11 5.93D-12 2.81D-12 1.16D-12 5.86D-13 2.35D-13 1.31D-13 5.78D-14 3.70D-14 1.42D-14 9.26D-15 3.95D-15 2.05D-15 6.82D-16
 1.16D-11 9.65D-12 4.42D-11 4.73D-11 1.12D-09 8.04D-11 9.39D-11 2.69D-11 1.63D-11 7.44D-12 3.17D-12 1.55D-12 6.88D-13 3.01D-13 1.70D-13 7.86D-14 4.20D-14 2.07D-14 1.21D-14 5.08D-15 2.17D-15
 1.30D-12 3.46D-12 4.88D-12 2.76D-11 3.91D-11 1.12D-09 8.12D-11 9.66D-11 3.12D-11 1.71D-11 9.06D-12 3.50D-12 1.97D-12 7.52D-13 4.14D-13 2.11D-13 9.19D-14 5.73D-14 2.64D-14 1.43D-14 5.03D-15
 3.11D-13 3.60D-13 1.30D-12 2.73D-12 1.78D-11 3.18D-11 1.10D-09 8.25D-11 1.00D-10 3.54D-11 1.78D-11 1.08D-11 3.72D-12 2.31D-12 9.02D-13 5.47D-13 2.22D-13 1.29D-13 6.82D-14 3.22D-14 1.34D-14
 2.29D-14 6.68D-14 1.35D-13 5.52D-13 1.62D-12 1.20D-11 2.62D-11 1.10D-09 8.52D-11 1.00D-10 3.92D-11 1.81D-11 1.24D-11 3.73D-12 2.93D-12 1.05D-12 6.04D-13 2.86D-13 1.58D-13 7.52D-14 3.06D-14
 4.16D-15 4.99D-15 1.88D-14 5.71D-14 2.54D-13 1.01D-12 8.26D-12 2.21D-11 1.11D-09 8.80D-11 9.88D-11 4.29D-11 1.80D-11 1.32D-11 4.14D-12 3.58D-12 1.04D-12 8.09D-13 3.24D-13 1.87D-13 6.62D-14
 2.56D-16 6.73D-16 1.37D-15 5.76D-15 2.48D-14 1.17D-13 6.21D-13 5.52D-12 1.87D-11 1.10D-09 8.76D-11 9.42D-11 4.68D-11 1.68D-11 1.53D-11 4.50D-12 3.62D-12 1.28D-12 9.37D-13 3.51D-13 1.73D-13
 3.24D-17 3.86D-17 1.36D-16 4.15D-16 1.85D-15 1.09D-14 5.46D-14 3.79D-13 3.68D-12 1.53D-11 1.11D-09 8.85D-11 9.09D-11 4.67D-11 1.73D-11 1.75D-11 4.17D-12 4.53D-12 1.38D-12 1.04D-12 2.93D-13
 1.81D-18 3.79D-18 7.08D-18 3.03D-17 1.31D-16 6.05D-16 4.78D-15 2.52D-14 2.30D-13 2.38D-12 1.28D-11 1.11D-09 9.85D-11 8.16D-11 5.18D-11 1.74D-11 1.65D-11 4.83D-12 4.88D-12 1.45D-12 9.04D-13
 1.30D-19 1.73D-19 5.33D-19 1.45D-18 6.89D-18 4.07D-17 1.96D-16 2.06D-15 1.15D-14 1.41D-13 1.56D-12 1.17D-11 1.05D-09 9.50D-11 8.14D-11 5.68D-11 1.52D-11 1.95D-11 4.84D-12 5.01D-12 1.14D-12
 5.07D-21 1.00D-20 1.98D-20 7.93D-20 2.97D-19 1.53D-18 1.20D-17 6.09D-17 8.30D-16 4.96D-15 7.91D-14 9.57D-13 9.35D-12 1.04D-09 1.03D-10 7.81D-11 5.20D-11 1.63D-11 1.97D-11 4.92D-12 4.17D-12
 2.30D-22 3.55D-22 1.07D-21 2.86D-21 1.37D-20 6.85D-20 3.82D-19 3.90D-18 2.13D-17 3.70D-16 2.39D-15 4.95D-14 6.53D-13 8.38D-12 1.05D-09 1.14D-10 6.65D-11 5.94D-11 1.51D-11 1.95D-11 3.59D-12
 6.73D-24 1.36D-23 3.10D-23 1.24D-22 4.27D-22 2.35D-21 1.56D-20 9.44D-20 1.24D-18 7.33D-18 1.63D-16 1.13D-15 3.08D-14 4.30D-13 7.67D-12 1.12D-09 1.04D-10 6.88D-11 5.80D-11 1.49D-11 1.63D-11
 1.62D-25 2.91D-25 9.03D-25 2.66D-24 1.28D-23 5.74D-23 3.54D-22 3.04D-21 2.02D-20 3.31D-19 2.17D-18 5.97D-17 4.60D-16 1.60D-14 2.51D-13 5.83D-12 1.03D-09 1.19D-10 6.05D-11 5.90D-11 9.72D-12
 3.61D-27 7.35D-27 1.96D-26 8.03D-26 2.92D-25 1.66D-24 9.55D-24 6.68D-23 7.28D-22 5.42D-21 1.10D-19 8.09D-19 2.74D-17 2.33D-16 1.04D-14 1.79D-13 5.54D-12 1.14D-09 1.14D-10 6.03D-11 5.37D-11
 6.07D-29 1.24D-28 3.93D-28 1.32D-27 6.57D-27 2.95D-26 1.95D-25 1.42D-24 1.12D-23 1.53D-22 1.28D-21 3.15D-20 2.62D-19 1.09D-17 1.02D-16 5.80D-15 1.08D-13 4.41D-12 1.19D-09 1.33D-10 3.80D-11
 8.95D-31 1.83D-30 5.24D-30 2.18D-29 8.82D-29 5.09D-28 2.94D-27 2.16D-26 2.07D-25 1.83D-24 3.08D-23 2.99D-22 8.68D-21 8.66D-20 4.22D-18 4.75D-17 3.37D-15 7.42D-14 4.26D-12 1.14D-09 1.44D-10
